strategy,query,num_results,latency_ms,error
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+korean_bm25))),마이크로소프트 키넥트와 비콘 3D 모션 캡처의 보행 분석을 위한 비교 능력,3,85977.0,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+korean_bm25))),루트 권한 악용 탐지 및 기능 최적화: 모바일 기기 및 블록체인 기반 의료 데이터 관리,3,73913.6,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+korean_bm25))),FingerCode: 지문 표현 및 매칭을 위한 필터뱅크,3,80401.2,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+korean_bm25))),사이클 내 병렬성을 활용한 집계 가속화,3,86493.5,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+korean_bm25))),라즈베리 파이를 사용한 사물인터넷 기반 자율형 지능형 관개 시스템,3,81518.2,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+korean_bm25))),침입 탐지: 서포트 벡터 머신과 신경망,3,83656.6,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+korean_bm25))),뉴스에서 은행의 어려움: 딥러닝을 통한 사건 설명,3,90442.5,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+korean_bm25))),자율주행차에 운전면허를 발급할 수 있을까?,3,86496.3,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+korean_bm25))),비트코인 거래 개인정보 보호 강화를 위한 링크 불가능한 코인 믹싱 방식,3,93583.9,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+korean_bm25))),SynopSys: 요약을 통한 SAP HANA 데이터베이스에서의 대규모 그래프 분석,3,90569.0,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+korean_bm25))),비볼록 최적화의 빠른 수렴을 위한 분산 감소,3,87347.0,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+korean_bm25))),이동 중 위성 통신을 위한 스마트 안테나,3,85894.8,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+korean_bm25))),촐레스키 분해를 기반으로 한 빠른 희소 가우시안 마르코프 임의장 학습,3,93409.6,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+korean_bm25))),기본 전자 부품을 사용한 고급 디지털 심박수 모니터 설계,3,99079.9,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+korean_bm25))),다중 에너지 소스 수확 시스템에 대한 조사,3,103002.2,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+korean_bm25))),믿을 것은 무엇인가: 데이터 분석을 위한 베이지안 방법,3,97697.9,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+korean_bm25))),DeepFood: 컴퓨터 보조 식이 평가를 위한 딥러닝 기반 음식 이미지 인식,3,93010.5,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+korean_bm25))),행렬 분해를 통한 협업적 비디오 재색인화 연구,3,95308.1,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+korean_bm25))),OpenStreetMap을 사용한 전 세계 외곽 도시 지역 항법 관련 연구,3,92592.7,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+korean_bm25))),분해된 언어 모델 및 일반화된 병렬 백오프,3,88209.0,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+korean_bm25))),5G 모듈용 유리 기판 상의 28GHz 및 39GHz 전송선로와 안테나의 최초 시연,3,94694.4,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+korean_bm25))),동축 파동관 기반의 광대역 밀리미터파 수동 공간 결합기,3,98536.8,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+korean_bm25))),알고리즘 기반 의사결정에서 차별 측정하기,3,85858.1,
