strategy,query,num_results,latency_ms,error
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),에릭 레이먼드의 자유 소프트웨어 철학을 대변하는 글은?,3,76939.2,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),마우마우를 설립한 부족은?,3,97986.8,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),나스닥에 두 번째로 많은 기업들을 상장한 나라는?,3,80029.8,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),카드 회사가 발급하지 않은 카드 중 가장 외국에서 이용한 실적이 많은 카드의 이름은 무엇인가?,3,77376.2,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),1000원당 1마일을 적립해주는 카드를 만든 회사는 어디인가?,3,78776.3,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),알렉산드로스 대왕이 창의 길이를 늘려 만든 것은 무엇인가요?,3,75427.6,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),사리사를 처음 발명한 나라는 어디인가요?,3,81600.7,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),태평양 전쟁 당시 필리핀에 진격하기로 한 사람은?,3,75908.8,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),고속 증식로는 경제적 측면이 어떤 단계에서 기존 방식의 원자로를 뛰어넘고자 하는가?,3,74595.9,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),"관세청에 파견되었을 때, J과장이 맡은 직책은?",3,74993.4,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),임시판관에 임명된 사람의 2010년 당시 직책은?,3,84186.5,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),허계임과 그녀의 두 딸 중 가장 먼저 순교한 것은 누구인가?,3,78028.2,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),신흥국 기업과 은행이 역대 최고 규모로 외화표시 채권을 발행한 시기는?,3,83595.7,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),한신공영이 시흥배곧 한신휴플러스를 분양하는 날짜는?,3,82368.5,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),대우건설이 아현역 근처에 건설한 아파트의 최고층은 몇 층인가?,3,85772.6,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),에쿠우스'에서 주인공이 눈을 찌른 동물은?,3,81161.3,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),앨런역을 맡은 배우 중 2008년 코끼리만보에 들어간 사람의 이름은?,3,78601.7,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),코제나가 남편을 처음 만난 나라는?,3,84298.0,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),래틀의 세 번째 부인의 출생국은?,3,88306.4,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),팬택의 신제품이 애플과 비교해 강조하는 것은?,3,79055.0,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),암으로 변하지 않아 척수신경을 만드는데 사용하는 줄기세포의 명칭은?,3,80538.0,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),8가지 요리가 담긴 4인용 메뉴의 판매가 시작되는 날짜는?,3,79997.6,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),전셋값 상승률이 두 번째로 높은 서울의 지역구는?,3,86680.3,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),선텍의 현재 해외 부채는?,3,80218.0,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),DVD 대여시장의 포화상태'라는 일반화를 해결한 자가 세운 회사는?,3,81900.6,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),투자금의 100배를 벌어들인 인물은?,3,81171.1,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),사장이 부하직원에게 행사할 수 있는 권리는 무엇인가?,3,87422.9,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),동기부여적 설명이 효과가 있는지 알아내기 위해 현재 연구되고 있는 것은 무엇인가?,3,80507.5,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),불리한 정보를 배제하는 이유에 대해 말한 사람은?,3,79707.5,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),돌비 협력 작품 중 4K 화질을 지원하지 않는 것은 무엇인가?,3,78608.4,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),사우스웨스트항공사와의 특별한 분쟁에서 이긴 항공사의 광구 문구는?,3,81560.5,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),사우스웨스트항공 CEO에게 팔씨름을 제안한 사람의 이름은?,3,79120.0,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),상여금을 기본급으로 포함시킬 것을 제안한 쪽은?,3,76995.0,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),8일 현대차 노사가 개최한 회의에 참가한 사람은 얼마나 되었는가?,3,77701.3,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),페르디난도 2세의 전 부인이 낳은 자식의 이름은?,3,84909.9,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),가리발디의 원정으로 마리아 테레사는 어디를 떠나 해외로 도피했나요?,3,81211.4,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),알렉산드로스 대왕은 고대 근동을 언제 점령했는가?,3,79080.7,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),미끄럼 방지용 논슬립패드가 없는 제품의 가격은?,3,72073.5,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),요자파트가 처음으로 근무했던 은행이 위치한 지역은?,3,80096.3,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),세종과학기지 다음으로 남극에 건설되는 과학기지의 이름은?,3,71619.9,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),"세종과학기지 건립 당시, 해양과학기술원의 명칭은 무엇이었는가?",3,70394.7,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),도비가 첫 감독을 맡게 된 팀은?,3,71603.9,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),도비가 아메리칸 리그에 데뷔할 수 있게 그를 발탁한 인물은?,3,74919.7,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),1954년 월드시리즈 우승 팀은?,3,86349.7,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),호텔 매입 일정이 마무리되는 시기는 언제인가?,3,80333.7,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),모두투어리츠의 베스트웨스턴해운데호텔 매입은 몇 월에 완료될 예정인가?,3,78113.8,
ColBERT Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),삼성전자의 기기에 탑재되는 MS의 클라우드 기반 문서 편집 서비스는?,3,78393.7,
