strategy,query,num_results,latency_ms,error
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),삼성전자가 LCD 공장을 보유한 회사에 출자하는 금액은?,3,31166.0,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),삼성전자가 이번 투자로 샤프에서 공급받으려는 부품은 어떤 가전제품의 것인가?,3,31413.9,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),서울대학교 다음 총장으로 출마한 후보 수는?,3,31601.5,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),위안화 가치가 떨어질것이라고 예측한 곳은?,3,30939.6,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),WSJ의 전망을 부정한 은행은?,3,31293.4,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),자신의 몸에서 발화가 가능한 사람들을 무엇이라고 부르나요?,3,32700.9,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),신라가 불을 일으킬 수 있는 신체 부위는?,3,36607.5,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),정병훈이 법무법인을 설립한 년도는 언제인가요?,3,35385.3,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),비첩자생 에센세를 만든 회사가 모델과 계약을 지속한 기간은?,3,35486.3,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),현재 김태희가 광고모델로 활동하고 있는 화장품 브랜드는 무엇인가?,3,32673.0,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),바키를 불합격하게 만든 제도는 누구를 위한 것이였나요?,3,35360.6,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),하루나 이틀이면 고객센터를 구성할 수 있어 비용을 절감할 수 있는 서비스의 이름은?,3,34586.7,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),28일 이사회를 연 회사가 주주총회는 여는 날짜는?,3,35500.3,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),양 은행의 주식을 보유한 사람이 가진 법적 권리는?,3,32400.4,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),50%를 포인트로 돌려받는 결제 금액에 포함되지 않는 금액은?,3,29904.2,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),<존 윅>의 장르는?,3,31107.8,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),은미희가 《누에는 고치 속에서 무슨 꿈을 꾸는가》로 상을 받기 전에 연습 삼아 소설을 집필했던 기간은?,3,32295.0,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),JT캐피탈의 모회사 이름은?,3,31391.8,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),한국에 TAC 필름을 수출하는 국가는?,3,31281.0,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),밀풍군 탄의 아들이 김씨의 양자가 된 해는?,3,32398.3,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),통신분야의 상생협력이 필요하다고 말한 사람의 이름은?,3,31802.7,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),현재 가입비가 가장 저럼한 곳은?,3,31615.3,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),최재수는 2012년에 어디로 이적했는가?,3,31812.7,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),2012년 당시 곽태휘의 소속팀은?,3,31583.4,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),지원이 한번에 중단되는 중견기업보다 중소기업을 선호하는 현상을 무엇이라 하는가?,3,34996.4,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),던힐 홈이 처음 개장한 연도는?,3,35617.6,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),원화가 주요 통화에 대해 강세를 보여 기업들에게 피해를 주는 상황을 일컫는 말은?,3,34470.5,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),제4이동통신이 되기 위해 3사가 제출한 것은?,3,32701.4,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),상가보다 낮은 투자수익률을 보인 수익형 부동산의 연 투자수익률은?,3,35836.1,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),네드 핸런 감독은 맥그로를 어떤 포지션에 배치시켰는가?,3,35283.8,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),주종찬이 그의 손에서 나오는 피로 쓴 글자는?,3,35510.0,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),2020년은 쏘카가 탄생한지 몇 년 차인가?,3,30382.0,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),음실압의 환기시스템에서 틈새는 어디에 위치하고 있는가?,3,30799.4,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),나라에서 군인들을 뽑아 만든 군대를 통솔하는 우두머리는 누구인가?,3,32108.3,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),국가가 군인 징병시 주민을 찾아 군복무에 적합한지를 파악하는데 필요한 것은?,3,27199.0,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),10kg기준 토마토의 1개월 전 가격은?,3,23397.8,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),이시형 박사는 실명보다 더 유명한 닉네임을 가지고 있는데 무엇인가?,3,23410.7,
ColBERT Rerank (Contextual Retrieval (DS(multilingual-e5-large+splade))),"바뀐 10%룰에 의하면, 국민연금은 특정종목에 관해 매매 이후 언제까지만 보고하면 되는가?",3,20052.5,
