strategy,query,num_results,latency_ms,error
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),COVID-19로 집에 있는 누군가가 아프면 어떻게 해야 합니까?,3,41203.0,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),"자녀의 학교, 보육 시설 또는 대학이 문을 닫는 경우를 어떻게 대비할 수 있습니까?",3,43090.7,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),직장에서 COVID-19에 대비해 어떤 준비를 할 수 있나요?,3,39599.4,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),비누와 물 또는 손소독제를 사용하여 COVID-19로부터 보호해야 합니까?,3,45610.9,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),COVID-19을 방지하기 위해 어떤 세척제를 사용해야 합니까?,3,46793.1,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),손 소독제를 가게에서 구입하지 못하면 직접 만들어야 합니까?,3,41202.5,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),지역사회에서 바이러스가 발생하면 어떻게 해야 합니까?,3,37597.0,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),지역사회에 감염이 있을 때 학교가 휴교될까요?,3,38702.4,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),지역사회에 발병했을 때 직장에 출근해야 합니까?,3,35202.2,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),"기업과 학교가 내 지역 사회에서 문을 닫을지, 아니면 닫혀있을지, 얼마나 오래 닫을지? 내 지역 사회에 ""집에 머물러있기"" 명령 또는 ""재난 피난처""가 있습니까?",3,45909.6,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),COVID-19가 유발할 수 있는 증상 및 합병증은 무엇입니까?,3,42998.2,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),COVID-19 테스트를 받아야 합니까?,3,37186.3,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),어디에서 COVID-19 검사를 받을 수 있습니까?,3,37399.5,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),COVID-19 검사 결과가 음성으로 나온 후 다시 양성으로 나올 수도 있습니까?,3,39199.7,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),COVID-19로 인한 심각한 질병의 위험이 높은 사람은 누구입니까?,3,39600.2,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),COVID-19로 중병에 걸릴 위험이 높은 사람들은 어떻게 해야 합니까?,3,42116.5,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),COVID-19로 인한 심각한 질병의 위험이 높은 것으로 간주되는 사람들에 대한 기저질환의 기준은 무엇입니까?,3,41389.4,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),COVID-19에 걸린 경우 복용을 피해야 하는 약이 있습니까?,3,38515.9,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),목록에 포함되지 않은 기저질환은 어떻습니까?,3,37477.4,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),잘 통제되고 있는 건강 상태는 무슨 뜻입니까?,3,37796.2,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),'중증 질병'은 무엇을 의미합니까?,3,38803.8,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),장애가 있을 경우 질병의 위험도가 더 높습니까?,3,43593.8,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),의료 전문인과 의료 기관은 어떻게 해야 합니까?,3,42824.8,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),COVID-19로 사망한 사람을 위한 장례식이나 추모식에 참석하면 위험에 노출됩니까?,3,44599.3,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),COVID-19로 인한 사망 후 그 시신을 만지면 위험에 노출됩니까?,3,42104.0,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),COVID-19에 감염됐던 사망자 처리에 대하여 장례식장 직원이 알아야 할 사항은 무엇입니까?,3,42621.5,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),해외에서 가족이 COVID-19로 사망한 경우 어떻게 해야 합니까?,3,41591.5,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),해외에서 가족이 COVID-19로 사망했습니다. 시체를 미국으로 이송하기 위한 요건은 무엇입니까?,3,45204.2,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),COVID-19와 관련하여 CDC에서는 어떤 일을 하고 있습니까?,3,41191.0,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),애완동물이나 다른 동물을 통해 COVID-19이 전파될 수 있습니까?,3,39928.4,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),애완동물도 COVID-19 검사를 받아야 합니까?,3,42976.9,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),COVID-19를 유발하는 바이러스가 동물의 피부나 털로 전달될 수 있습니까?,3,41818.0,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),COVID-19에 걸리면 애완 동물이나 다른 동물과의 접촉을 피해야 합니까?,3,41642.0,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),동물보호소로부터 입양하는 애완동물은 안전합니까?,3,40463.2,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),수입 동물이나 동물 제품은 어떻게 해야 합니까?,3,47700.3,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),COVID-19 발생 시 반려견과 함께 미국으로 여행하거나 미국으로 반려견 수입을 할 수 있습니까?,3,43105.1,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+splade))),"최근 미국 이외의 지역에서 들여온 동물(예 : 보호소, 구조대, 개인 애완동물)에 대해서는 어떤 예방 조치를 취해야 합니까?",3,44321.4,
