strategy,query,num_results,latency_ms,error
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),바키를 불합격하게 만든 제도는 누구를 위한 것이였나요?,3,142307.5,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),하루나 이틀이면 고객센터를 구성할 수 있어 비용을 절감할 수 있는 서비스의 이름은?,3,148421.5,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),28일 이사회를 연 회사가 주주총회는 여는 날짜는?,3,149010.7,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),양 은행의 주식을 보유한 사람이 가진 법적 권리는?,3,150473.2,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),50%를 포인트로 돌려받는 결제 금액에 포함되지 않는 금액은?,3,143656.6,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),<존 윅>의 장르는?,3,151272.9,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),은미희가 《누에는 고치 속에서 무슨 꿈을 꾸는가》로 상을 받기 전에 연습 삼아 소설을 집필했던 기간은?,3,151865.8,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),JT캐피탈의 모회사 이름은?,3,147726.9,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),한국에 TAC 필름을 수출하는 국가는?,3,144858.8,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),밀풍군 탄의 아들이 김씨의 양자가 된 해는?,3,154139.3,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),통신분야의 상생협력이 필요하다고 말한 사람의 이름은?,3,151833.3,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),현재 가입비가 가장 저럼한 곳은?,3,150101.6,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),최재수는 2012년에 어디로 이적했는가?,3,153827.3,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),2012년 당시 곽태휘의 소속팀은?,3,156161.7,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),지원이 한번에 중단되는 중견기업보다 중소기업을 선호하는 현상을 무엇이라 하는가?,3,147730.3,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),던힐 홈이 처음 개장한 연도는?,3,150363.8,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),원화가 주요 통화에 대해 강세를 보여 기업들에게 피해를 주는 상황을 일컫는 말은?,3,150212.7,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),제4이동통신이 되기 위해 3사가 제출한 것은?,3,149150.7,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),상가보다 낮은 투자수익률을 보인 수익형 부동산의 연 투자수익률은?,3,155527.3,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),네드 핸런 감독은 맥그로를 어떤 포지션에 배치시켰는가?,3,153563.1,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),주종찬이 그의 손에서 나오는 피로 쓴 글자는?,3,154763.9,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),2020년은 쏘카가 탄생한지 몇 년 차인가?,3,145448.7,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),음실압의 환기시스템에서 틈새는 어디에 위치하고 있는가?,3,149916.2,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),나라에서 군인들을 뽑아 만든 군대를 통솔하는 우두머리는 누구인가?,3,149774.2,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),국가가 군인 징병시 주민을 찾아 군복무에 적합한지를 파악하는데 필요한 것은?,3,154424.1,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),10kg기준 토마토의 1개월 전 가격은?,3,151132.5,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),이시형 박사는 실명보다 더 유명한 닉네임을 가지고 있는데 무엇인가?,3,153081.1,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+splade))),"바뀐 10%룰에 의하면, 국민연금은 특정종목에 관해 매매 이후 언제까지만 보고하면 되는가?",3,147079.0,
