strategy,query,num_results,latency_ms,error
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),던힐 홈이 처음 개장한 연도는?,3,31799.9,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),원화가 주요 통화에 대해 강세를 보여 기업들에게 피해를 주는 상황을 일컫는 말은?,3,33002.1,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),제4이동통신이 되기 위해 3사가 제출한 것은?,3,32400.9,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),상가보다 낮은 투자수익률을 보인 수익형 부동산의 연 투자수익률은?,3,32502.6,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),네드 핸런 감독은 맥그로를 어떤 포지션에 배치시켰는가?,3,32295.6,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),주종찬이 그의 손에서 나오는 피로 쓴 글자는?,3,31600.0,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),2020년은 쏘카가 탄생한지 몇 년 차인가?,3,31006.5,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),음실압의 환기시스템에서 틈새는 어디에 위치하고 있는가?,3,33296.5,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),나라에서 군인들을 뽑아 만든 군대를 통솔하는 우두머리는 누구인가?,3,32699.7,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),국가가 군인 징병시 주민을 찾아 군복무에 적합한지를 파악하는데 필요한 것은?,3,32797.0,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),10kg기준 토마토의 1개월 전 가격은?,3,32200.3,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),이시형 박사는 실명보다 더 유명한 닉네임을 가지고 있는데 무엇인가?,3,31899.9,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),"바뀐 10%룰에 의하면, 국민연금은 특정종목에 관해 매매 이후 언제까지만 보고하면 되는가?",3,33497.8,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),통합 삼성물산의 지분을 가장 많이 갖게 될 사람의 이름은?,3,31604.0,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),로스 수장이 살해한 사람은 어느 당 회원인가?,3,31002.3,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),존 릿지는 누구와 정치적인 힘겨루기를 하였나?,3,33494.3,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),에릭 레이먼드의 자유 소프트웨어 철학을 대변하는 글은?,3,31706.9,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),마우마우를 설립한 부족은?,3,33094.2,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),나스닥에 두 번째로 많은 기업들을 상장한 나라는?,3,31798.4,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),카드 회사가 발급하지 않은 카드 중 가장 외국에서 이용한 실적이 많은 카드의 이름은 무엇인가?,3,32001.4,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),1000원당 1마일을 적립해주는 카드를 만든 회사는 어디인가?,3,32902.1,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),알렉산드로스 대왕이 창의 길이를 늘려 만든 것은 무엇인가요?,3,31099.4,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),사리사를 처음 발명한 나라는 어디인가요?,3,32301.0,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),태평양 전쟁 당시 필리핀에 진격하기로 한 사람은?,3,31995.1,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),고속 증식로는 경제적 측면이 어떤 단계에서 기존 방식의 원자로를 뛰어넘고자 하는가?,3,32504.5,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),"관세청에 파견되었을 때, J과장이 맡은 직책은?",3,32200.3,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),임시판관에 임명된 사람의 2010년 당시 직책은?,3,31993.2,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),허계임과 그녀의 두 딸 중 가장 먼저 순교한 것은 누구인가?,3,33905.3,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),신흥국 기업과 은행이 역대 최고 규모로 외화표시 채권을 발행한 시기는?,3,33000.0,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),한신공영이 시흥배곧 한신휴플러스를 분양하는 날짜는?,3,32501.3,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),대우건설이 아현역 근처에 건설한 아파트의 최고층은 몇 층인가?,3,31594.8,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),에쿠우스'에서 주인공이 눈을 찌른 동물은?,3,31804.3,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),앨런역을 맡은 배우 중 2008년 코끼리만보에 들어간 사람의 이름은?,3,32295.6,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),코제나가 남편을 처음 만난 나라는?,3,33208.8,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),래틀의 세 번째 부인의 출생국은?,3,33790.7,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),팬택의 신제품이 애플과 비교해 강조하는 것은?,3,32600.2,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),암으로 변하지 않아 척수신경을 만드는데 사용하는 줄기세포의 명칭은?,3,32801.1,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),8가지 요리가 담긴 4인용 메뉴의 판매가 시작되는 날짜는?,3,32602.9,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),전셋값 상승률이 두 번째로 높은 서울의 지역구는?,3,32096.5,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),선텍의 현재 해외 부채는?,3,31798.8,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),DVD 대여시장의 포화상태'라는 일반화를 해결한 자가 세운 회사는?,3,35000.0,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),투자금의 100배를 벌어들인 인물은?,3,32099.8,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),사장이 부하직원에게 행사할 수 있는 권리는 무엇인가?,3,31903.2,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),동기부여적 설명이 효과가 있는지 알아내기 위해 현재 연구되고 있는 것은 무엇인가?,3,31898.1,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),불리한 정보를 배제하는 이유에 대해 말한 사람은?,3,88530.3,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),돌비 협력 작품 중 4K 화질을 지원하지 않는 것은 무엇인가?,3,55097.6,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),사우스웨스트항공사와의 특별한 분쟁에서 이긴 항공사의 광구 문구는?,3,63398.2,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),사우스웨스트항공 CEO에게 팔씨름을 제안한 사람의 이름은?,3,46994.5,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),상여금을 기본급으로 포함시킬 것을 제안한 쪽은?,3,34474.5,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),8일 현대차 노사가 개최한 회의에 참가한 사람은 얼마나 되었는가?,3,35301.2,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),페르디난도 2세의 전 부인이 낳은 자식의 이름은?,3,35092.8,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),가리발디의 원정으로 마리아 테레사는 어디를 떠나 해외로 도피했나요?,3,32900.0,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),알렉산드로스 대왕은 고대 근동을 언제 점령했는가?,3,31705.4,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),미끄럼 방지용 논슬립패드가 없는 제품의 가격은?,3,33197.4,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),요자파트가 처음으로 근무했던 은행이 위치한 지역은?,3,32697.4,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),세종과학기지 다음으로 남극에 건설되는 과학기지의 이름은?,3,33008.5,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),"세종과학기지 건립 당시, 해양과학기술원의 명칭은 무엇이었는가?",3,32395.3,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),도비가 첫 감독을 맡게 된 팀은?,3,33001.4,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),도비가 아메리칸 리그에 데뷔할 수 있게 그를 발탁한 인물은?,3,32298.7,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),1954년 월드시리즈 우승 팀은?,3,33097.7,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),호텔 매입 일정이 마무리되는 시기는 언제인가?,3,48643.7,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),모두투어리츠의 베스트웨스턴해운데호텔 매입은 몇 월에 완료될 예정인가?,3,49976.2,
FlashRank Rerank (Contextual Retrieval (DS(embedding-query+korean_bm25))),삼성전자의 기기에 탑재되는 MS의 클라우드 기반 문서 편집 서비스는?,3,32984.9,
