strategy,query,num_results,latency_ms,error
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+korean_bm25))),"6세 이하의 자녀에 대한 의료비 공제를 받을 수 있는 경우, 적용되는 공제율은 몇 퍼센트인가요? 또한, 이 공제를 받는 데에는 연간 지출액 제한이 존재하나요?",3,42406.8,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+korean_bm25))),"2023년 소득세법 개정 중 고소득 근로소득세액공제를 1억2천만원까지 적용한 후, 그 초과 금액에 대한 근로소득세액공제의 변경사항은 무엇인가요?",3,44759.4,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+korean_bm25))),조합 등 출자금 배당소득 비과세 출자금 범위가 어떻게 변경되고 이를 언제부터 적용하게 되는가?,3,40296.6,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+korean_bm25))),2024년부터 현금영수증을 의무발행해야하는 상황에 대해 구체적으로 설명해주세요.,3,44453.9,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+korean_bm25))),감염병 예방 조치에 따른 소상공인 손실보상금 익금 불산입의 적용 시기는 언제인가요?,3,49284.1,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+korean_bm25))),"원고 A이 시력 저하등의 증상이 발생한 시점은 언제로 보고, 그 시점 판단의 기준은 무엇인가요?",3,42906.5,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+korean_bm25))),의료진이 의무적으로 환자에게 설명해야 하는 사항에는 어떤 것들이 있을까요?,3,45044.6,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+korean_bm25))),판결서에서는 점포 내부에 기둥이 존재하는 경우 그 기둥이 어떤 요소들에 영향을 미칠 수 있다고 언급하였나?,3,43650.6,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+korean_bm25))),원고 주식회사가 제기한 특허무효심판 청구의 결과에 대해 어떤 절차와 결론이 있었나요?,3,62505.7,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+korean_bm25))),"피고가 주장한 이 사건 원고 제품들의 고유 구조는 무엇이고, 그에 대한 판단은 어떻게 이루어졌나요?",3,46435.0,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+korean_bm25))),공정거래법 제11조 제3호에 해당하지 않는다고 판단된 원고의 의결권 행사행위는 어떤 것인가요?,3,42684.0,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+korean_bm25))),한국표준산업분류상 금융업(K64)에 대한 정의는 무엇인지 설명해주세요.,3,40900.8,
FlashRank Rerank (Contextual Retrieval (DS(bge-m3+korean_bm25))),1986년에 신설된 공정거래법 제11조의 의결권 제한 제도는 어떤 종류의 회사들의 어떤 행위를 막기 위해 만들어진 입법취지였나요?,3,43089.1,
