strategy,query,num_results,latency_ms,error
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),바이러스가 음식에 있는 경우 COVID-19에 걸릴 수 있나요?,3,70591.1,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),따뜻한 날씨가 COVID-19의 발병을 막을 수 있습니까?,3,72681.3,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),지역사회 감염이란 무엇입니까?,3,72326.6,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),COVID-19를 유발하는 바이러스는 어떤 온도에서 죽습니까?,3,72983.2,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),모기나 진드기가 COVID-19를 일으키는 바이러스를 퍼뜨릴 수 있을까요?,3,75300.5,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),나는 미국 내 COVID-19의 위험에 처해 있습니까?,3,71413.7,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),미국에서 얼마나 많은 사례가 보고되었습니까?,3,69483.5,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),어떻게 하면 스스로를 보호할 수 있습니까?,3,75009.7,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),COVID-19에 걸린 사람과 밀접 접촉했다면 어떻게 해야 합니까?,3,70405.3,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),CDC에서는 COVID-19를 예방하기 위해 마스크나 얼굴 가리개 사용을 권장합니까?,3,73461.1,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),중국에서 배달되어 온 택배 물건이나 상품으로 인해 COVID-19에 노출될 위험이 있습니까?,3,73238.5,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),헌혈을 해도 됩니까?,3,67994.3,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),콘택트렌즈 착용자는 COVID-19 예방을 위해 특별한 조치를 취해야 하나요?,3,73290.2,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),콘택트렌즈 소독액이 COVID-19 방지에 효과가 있나요?,3,69511.6,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),아이들이 COVID-19로 아프게 될 위험은 어느 정도입니까?,3,69610.6,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),COVID-19 감염으로부터 우리 아이들을 어떻게 보호할 수 있습니까?,3,72300.1,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),COVID-19 증상은 어린이와 성인의 차이가 있습니까?,3,70687.7,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),어린이들이 마스크를 써야 합니까?,3,73094.9,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),우리 지역에서 COVID-19가 발병할 때 어떻게 아이들을 준비시켜야 합니까?,3,71506.0,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),지역사회에 감염이 있을 때 부모들은 아이들을 보호하기 위해 어떤 조치를 취해야 합니까?,3,71591.7,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),"휴교 기간 동안, 아이가 친구들과 어울려 놀아도 됩니까?",3,70610.5,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),"휴교 기간 중, 아이가 계속 학습활동을 하도록 어떻게 도울 수 있습니까?",3,69689.9,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),휴교 중 아이들이 급식을 받을 수 있습니까?,3,70098.4,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),"휴교기간 동안, 어떻게 가족을 건강하게 지킬 수 있습니까?",3,71609.4,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),"휴교 기간 동안 친척을 포함하여, 고령자과 만성질환을 가진 사람들과의 시간을 제한합니다.",3,70994.9,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),가족과 제가 COVID-19에 대비해 어떤 준비를 할 수 있나요?,3,71091.6,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),COVID-19에 감염될 위험을 줄이기 위해 우리 가족이 취할 수 있는 조치에는 무엇이 있습니까?,3,70196.7,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),COVID-19로 집에 있는 누군가가 아프면 어떻게 해야 합니까?,3,70376.9,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),"자녀의 학교, 보육 시설 또는 대학이 문을 닫는 경우를 어떻게 대비할 수 있습니까?",3,64322.5,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),직장에서 COVID-19에 대비해 어떤 준비를 할 수 있나요?,3,65217.6,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),비누와 물 또는 손소독제를 사용하여 COVID-19로부터 보호해야 합니까?,3,61988.4,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),COVID-19을 방지하기 위해 어떤 세척제를 사용해야 합니까?,3,63390.5,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),손 소독제를 가게에서 구입하지 못하면 직접 만들어야 합니까?,3,62399.7,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),지역사회에서 바이러스가 발생하면 어떻게 해야 합니까?,3,64001.6,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),지역사회에 감염이 있을 때 학교가 휴교될까요?,3,61409.3,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),지역사회에 발병했을 때 직장에 출근해야 합니까?,3,63985.1,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),"기업과 학교가 내 지역 사회에서 문을 닫을지, 아니면 닫혀있을지, 얼마나 오래 닫을지? 내 지역 사회에 ""집에 머물러있기"" 명령 또는 ""재난 피난처""가 있습니까?",3,62700.2,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),COVID-19가 유발할 수 있는 증상 및 합병증은 무엇입니까?,3,65879.9,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),COVID-19 테스트를 받아야 합니까?,3,65921.0,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),어디에서 COVID-19 검사를 받을 수 있습니까?,3,65999.4,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),COVID-19 검사 결과가 음성으로 나온 후 다시 양성으로 나올 수도 있습니까?,3,70019.9,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),COVID-19로 인한 심각한 질병의 위험이 높은 사람은 누구입니까?,3,74101.2,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),COVID-19로 중병에 걸릴 위험이 높은 사람들은 어떻게 해야 합니까?,3,70093.6,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),COVID-19로 인한 심각한 질병의 위험이 높은 것으로 간주되는 사람들에 대한 기저질환의 기준은 무엇입니까?,3,72407.7,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),COVID-19에 걸린 경우 복용을 피해야 하는 약이 있습니까?,3,70596.1,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),목록에 포함되지 않은 기저질환은 어떻습니까?,3,69495.5,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),잘 통제되고 있는 건강 상태는 무슨 뜻입니까?,3,69896.2,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),'중증 질병'은 무엇을 의미합니까?,3,72209.8,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),장애가 있을 경우 질병의 위험도가 더 높습니까?,3,70698.3,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),의료 전문인과 의료 기관은 어떻게 해야 합니까?,3,69706.5,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),COVID-19로 사망한 사람을 위한 장례식이나 추모식에 참석하면 위험에 노출됩니까?,3,74288.7,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),COVID-19로 인한 사망 후 그 시신을 만지면 위험에 노출됩니까?,3,72804.4,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),COVID-19에 감염됐던 사망자 처리에 대하여 장례식장 직원이 알아야 할 사항은 무엇입니까?,3,73069.6,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),해외에서 가족이 COVID-19로 사망한 경우 어떻게 해야 합니까?,3,70326.8,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),해외에서 가족이 COVID-19로 사망했습니다. 시체를 미국으로 이송하기 위한 요건은 무엇입니까?,3,72606.1,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),COVID-19와 관련하여 CDC에서는 어떤 일을 하고 있습니까?,3,65594.9,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),애완동물이나 다른 동물을 통해 COVID-19이 전파될 수 있습니까?,3,71895.2,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),애완동물도 COVID-19 검사를 받아야 합니까?,3,72304.2,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),COVID-19를 유발하는 바이러스가 동물의 피부나 털로 전달될 수 있습니까?,3,72609.0,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),COVID-19에 걸리면 애완 동물이나 다른 동물과의 접촉을 피해야 합니까?,3,69903.5,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),동물보호소로부터 입양하는 애완동물은 안전합니까?,3,70585.3,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),수입 동물이나 동물 제품은 어떻게 해야 합니까?,3,71319.8,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),COVID-19 발생 시 반려견과 함께 미국으로 여행하거나 미국으로 반려견 수입을 할 수 있습니까?,3,69184.0,
ColBERT Rerank (Contextual Retrieval (DS(KoSimCSE-roberta-multitask+korean_bm25))),"최근 미국 이외의 지역에서 들여온 동물(예 : 보호소, 구조대, 개인 애완동물)에 대해서는 어떤 예방 조치를 취해야 합니까?",3,66396.3,
