strategy,query,num_results,latency_ms,error
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+korean_bm25))),밀풍군 탄의 아들이 김씨의 양자가 된 해는?,3,143272.8,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+korean_bm25))),통신분야의 상생협력이 필요하다고 말한 사람의 이름은?,3,147729.0,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+korean_bm25))),현재 가입비가 가장 저럼한 곳은?,3,141729.8,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+korean_bm25))),최재수는 2012년에 어디로 이적했는가?,3,149580.2,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+korean_bm25))),2012년 당시 곽태휘의 소속팀은?,3,146894.9,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+korean_bm25))),지원이 한번에 중단되는 중견기업보다 중소기업을 선호하는 현상을 무엇이라 하는가?,3,139544.0,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+korean_bm25))),던힐 홈이 처음 개장한 연도는?,3,146198.2,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+korean_bm25))),원화가 주요 통화에 대해 강세를 보여 기업들에게 피해를 주는 상황을 일컫는 말은?,3,150046.7,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+korean_bm25))),제4이동통신이 되기 위해 3사가 제출한 것은?,3,138162.1,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+korean_bm25))),상가보다 낮은 투자수익률을 보인 수익형 부동산의 연 투자수익률은?,3,147891.7,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+korean_bm25))),네드 핸런 감독은 맥그로를 어떤 포지션에 배치시켰는가?,3,146701.8,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+korean_bm25))),주종찬이 그의 손에서 나오는 피로 쓴 글자는?,3,144361.3,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+korean_bm25))),2020년은 쏘카가 탄생한지 몇 년 차인가?,3,140187.1,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+korean_bm25))),음실압의 환기시스템에서 틈새는 어디에 위치하고 있는가?,3,138652.4,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+korean_bm25))),나라에서 군인들을 뽑아 만든 군대를 통솔하는 우두머리는 누구인가?,3,148953.4,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+korean_bm25))),국가가 군인 징병시 주민을 찾아 군복무에 적합한지를 파악하는데 필요한 것은?,3,145538.0,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+korean_bm25))),10kg기준 토마토의 1개월 전 가격은?,3,147619.5,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+korean_bm25))),이시형 박사는 실명보다 더 유명한 닉네임을 가지고 있는데 무엇인가?,3,146897.0,
ColBERT Rerank (Contextual Retrieval (DS(text-embedding-3-large+korean_bm25))),"바뀐 10%룰에 의하면, 국민연금은 특정종목에 관해 매매 이후 언제까지만 보고하면 되는가?",3,137456.2,
